loc,cyclomatic_complexity,num_functions,num_files_changed,token_count,project_name,era,defect_prone
189,2.611111111111111,18,1,1508,CAMEL,pre_ai,0
1651,2.168539325842697,89,7,10825,HADOOP,pre_ai,0
1776,3.1354166666666665,96,2,11252,HADOOP,pre_ai,0
874,7.785714285714286,28,1,6779,CAMEL,ai_era,0
1640,2.173076923076923,104,3,12151,HADOOP,ai_era,0
631,4.129032258064516,31,2,5505,CAMEL,pre_ai,0
1060,2.2752293577981653,109,1,6645,HADOOP,ai_era,0
159,1.0294117647058822,34,1,794,CAMEL,ai_era,0
106,1.625,8,1,839,HADOOP,pre_ai,0
7851,4.57957957957958,333,56,62466,CAMEL,ai_era,0
505,2.4857142857142858,35,1,3158,HADOOP,ai_era,0
8548,2.4629324546952223,607,3,54232,HADOOP,ai_era,0
3559,2.836065573770492,244,8,25811,HADOOP,pre_ai,0
1171,2.2626262626262625,99,3,7938,HADOOP,pre_ai,0
365,1.1884057971014492,69,1,2209,HADOOP,pre_ai,0
957,3.515151515151515,66,1,7503,CAMEL,pre_ai,0
1361,2.2298850574712645,87,1,8812,HADOOP,pre_ai,0
861,4.862068965517241,29,1,5735,HADOOP,pre_ai,0
541,2.75,36,3,5109,CAMEL,ai_era,0
1142,1.009933774834437,302,1,5389,CAMEL,pre_ai,0
1406,2.42156862745098,102,2,9115,HADOOP,pre_ai,0
5854,2.0432801822323463,439,11,37155,HADOOP,pre_ai,0
1218,3.642857142857143,84,1,8400,HADOOP,pre_ai,0
89,1.5,8,2,639,CAMEL,pre_ai,0
215,2.0869565217391304,23,1,1619,CAMEL,pre_ai,0
117,2.2857142857142856,7,1,845,CAMEL,ai_era,0
834,2.009523809523809,105,1,5572,CAMEL,pre_ai,0
125,2.090909090909091,11,1,894,HADOOP,ai_era,0
287,5.142857142857143,14,1,1992,CAMEL,ai_era,0
318,2.861111111111111,36,1,2279,HADOOP,ai_era,0
600,2.5142857142857142,35,8,4244,HADOOP,ai_era,0
1608,2.068376068376069,117,4,10275,HADOOP,pre_ai,0
62,1.5714285714285714,7,1,422,HADOOP,ai_era,0
230,2.142857142857143,28,1,1487,HADOOP,pre_ai,0
453,3.7083333333333335,24,1,2681,HADOOP,pre_ai,0
1121,3.4285714285714284,49,2,8213,HADOOP,pre_ai,0
302,1.5769230769230769,26,2,1958,HADOOP,pre_ai,0
800,1.7272727272727273,55,9,5377,HADOOP,pre_ai,0
2482,6.05050505050505,99,3,18574,CAMEL,ai_era,0
3463,3.489247311827957,186,4,23345,HADOOP,ai_era,0
1581,2.831932773109244,119,1,9764,HADOOP,ai_era,0
7240,2.501043841336117,479,2,46364,HADOOP,ai_era,0
226,1.8235294117647056,34,2,1643,CAMEL,ai_era,0
135,2.083333333333333,12,3,1044,CAMEL,pre_ai,0
277,3.5625,16,1,2310,CAMEL,pre_ai,0
2341,3.333333333333333,147,1,14377,HADOOP,pre_ai,0
586,2.0545454545454547,55,2,3951,HADOOP,pre_ai,0
930,8.478260869565217,23,1,8123,CAMEL,ai_era,0
806,2.6885245901639343,61,1,5887,HADOOP,ai_era,0
6261,1.553191489361702,611,13,41540,HADOOP,ai_era,0
678,1.2537313432835822,67,4,5263,HADOOP,pre_ai,0
482,2.525,40,1,2971,HADOOP,ai_era,0
1114,2.611111111111111,90,1,6943,HADOOP,ai_era,0
181,4.0,5,1,1086,HADOOP,pre_ai,0
1574,1.3476702508960574,279,2,9437,CAMEL,ai_era,0
71,1.5555555555555556,9,1,527,CAMEL,pre_ai,0
650,1.0775193798449612,129,3,3508,CAMEL,ai_era,0
1454,1.6666666666666667,108,5,9506,HADOOP,pre_ai,0
4074,2.0025,400,9,29151,CAMEL,ai_era,0
915,4.3125,32,1,8241,CAMEL,ai_era,0
4765,2.204225352112676,284,9,30432,HADOOP,pre_ai,0
1460,3.5375,80,2,10576,HADOOP,ai_era,0
5908,2.9070904645476774,409,9,42041,HADOOP,pre_ai,0
564,7.294117647058823,17,1,3887,HADOOP,ai_era,0
227,3.176470588235294,17,1,1472,CAMEL,ai_era,0
237,1.4838709677419355,31,1,1734,HADOOP,pre_ai,0
130,1.8666666666666667,15,1,926,HADOOP,ai_era,0
2470,2.1041666666666665,192,12,17343,HADOOP,ai_era,0
222,1.0,58,1,1016,CAMEL,pre_ai,0
329,4.043478260869565,23,2,2370,CAMEL,pre_ai,0
715,1.0268456375838926,149,1,4502,CAMEL,pre_ai,0
82,4.25,4,1,772,CAMEL,pre_ai,0
365,1.1911764705882353,68,1,2263,CAMEL,ai_era,0
787,3.9791666666666665,48,15,6769,CAMEL,pre_ai,0
42,2.0,1,1,352,HADOOP,ai_era,0
5940,1.5374376039933444,601,16,38895,HADOOP,ai_era,0
3865,2.8969465648854964,262,2,25067,HADOOP,ai_era,0
15844,2.365684575389948,1154,40,102060,HADOOP,ai_era,0
511,1.1136363636363635,88,2,4697,CAMEL,pre_ai,0
5959,1.989837398373984,492,8,39806,HADOOP,ai_era,0
1459,3.4936708860759493,79,3,10622,HADOOP,ai_era,0
307,7.363636363636363,11,2,2593,CAMEL,pre_ai,0
224,1.9,30,3,1379,HADOOP,pre_ai,0
141,3.625,8,1,1060,CAMEL,ai_era,0
36,4.0,1,1,271,HADOOP,pre_ai,0
64,1.6,10,1,337,HADOOP,pre_ai,0
1075,2.0294117647058822,34,2,6675,HADOOP,ai_era,0
4612,2.833810888252149,349,7,31276,HADOOP,pre_ai,0
83,2.4285714285714284,7,1,591,HADOOP,pre_ai,0
7401,2.4527162977867203,497,2,48023,HADOOP,ai_era,0
303,2.5294117647058822,34,3,2213,HADOOP,ai_era,0
2252,4.702702702702703,111,2,19702,CAMEL,ai_era,0
479,3.608695652173913,23,2,3633,CAMEL,ai_era,0
1117,2.6222222222222222,90,1,6956,HADOOP,ai_era,0
28,2.0,2,1,244,CAMEL,pre_ai,0
340,2.5217391304347827,23,1,2052,HADOOP,ai_era,0
80,1.0588235294117647,17,1,412,CAMEL,pre_ai,0
76,1.0714285714285714,14,1,470,CAMEL,pre_ai,0
1170,3.7142857142857135,70,1,9092,CAMEL,ai_era,0
231,4.9,10,1,1896,HADOOP,pre_ai,0
350,6.461538461538462,13,1,2748,CAMEL,pre_ai,0
5126,3.854961832061069,262,20,40111,CAMEL,ai_era,0
1224,3.7796610169491527,59,1,8015,HADOOP,ai_era,0
250,2.5,20,1,1913,HADOOP,pre_ai,0
253,3.647058823529412,17,2,1995,CAMEL,ai_era,0
4968,2.7082152974504248,353,2,31760,HADOOP,pre_ai,0
490,2.07843137254902,51,3,3558,CAMEL,ai_era,0
163,2.375,16,1,1007,HADOOP,pre_ai,0
83,2.5,6,1,559,CAMEL,ai_era,0
122,1.5789473684210529,19,1,828,HADOOP,ai_era,0
63,1.0,11,1,355,CAMEL,ai_era,0
1872,4.345454545454546,55,1,14229,HADOOP,ai_era,0
1287,6.372093023255814,43,2,8368,HADOOP,ai_era,0
1563,3.920634920634921,63,2,11455,HADOOP,ai_era,0
540,1.063063063063063,111,2,2727,CAMEL,ai_era,0
2207,1.7337278106508875,169,12,14868,HADOOP,pre_ai,0
501,2.642857142857143,28,1,3859,HADOOP,ai_era,0
327,2.5789473684210527,19,1,2012,HADOOP,ai_era,0
758,2.021978021978022,91,9,5801,CAMEL,pre_ai,0
3882,2.6206896551724137,174,3,24043,HADOOP,ai_era,0
100,1.1666666666666667,18,2,581,CAMEL,pre_ai,0
1622,2.9166666666666665,120,1,10068,HADOOP,ai_era,0
379,3.090909090909091,22,1,2503,HADOOP,ai_era,0
218,1.55,20,4,1596,HADOOP,pre_ai,0
1447,4.536585365853658,82,3,9721,CAMEL,ai_era,0
195,3.363636363636364,11,2,1467,HADOOP,ai_era,0
3320,2.3993808049535605,323,1,20752,CAMEL,ai_era,0
5334,1.829646017699115,452,2,34797,HADOOP,ai_era,0
326,1.0,42,1,1109,CAMEL,pre_ai,0
1608,8.435897435897436,39,2,11326,HADOOP,ai_era,0
985,2.8135593220338984,59,1,6393,HADOOP,pre_ai,0
925,2.3684210526315788,76,2,6727,HADOOP,ai_era,0
1073,5.85,40,1,8599,CAMEL,ai_era,0
482,4.526315789473684,19,1,3472,HADOOP,ai_era,0
198,1.1428571428571428,35,5,1266,CAMEL,pre_ai,0
2895,2.99468085106383,188,3,19400,HADOOP,pre_ai,0
1997,1.6097560975609757,41,2,11722,HADOOP,pre_ai,0
1710,2.225,120,8,10454,HADOOP,ai_era,0
100,1.5714285714285714,7,1,791,CAMEL,ai_era,0
5568,2.718232044198895,362,3,36429,HADOOP,pre_ai,0
1278,2.804123711340206,97,3,7958,HADOOP,ai_era,0
131,1.4545454545454546,11,1,1070,CAMEL,ai_era,0
2155,2.9444444444444446,144,7,14159,HADOOP,pre_ai,0
833,2.6031746031746037,63,7,6547,CAMEL,pre_ai,0
1011,4.604651162790698,43,1,6423,HADOOP,ai_era,0
1334,2.032608695652174,92,16,11000,CAMEL,pre_ai,0
95,3.0,6,1,681,CAMEL,pre_ai,0
1221,4.694444444444445,36,1,8471,HADOOP,ai_era,0
215,2.0869565217391304,23,1,1619,CAMEL,pre_ai,0
908,2.671641791044776,67,5,6515,HADOOP,pre_ai,0
59,9.0,1,1,488,HADOOP,pre_ai,0
851,2.619047619047619,42,1,6157,HADOOP,ai_era,0
402,3.5789473684210527,19,5,2866,HADOOP,pre_ai,0
2055,4.097222222222222,72,3,14102,HADOOP,pre_ai,0
2296,2.607594936708861,158,1,14874,HADOOP,pre_ai,0
1666,2.111111111111111,27,2,9543,HADOOP,pre_ai,0
4829,2.3698630136986303,146,3,28838,HADOOP,ai_era,0
345,1.462962962962963,54,1,2221,CAMEL,pre_ai,0
400,1.870967741935484,31,5,2840,HADOOP,ai_era,0
327,3.05,20,1,2136,HADOOP,pre_ai,0
18739,2.1022408963585435,1428,132,131193,HADOOP,pre_ai,0
6664,2.4551569506726456,446,1,41645,HADOOP,ai_era,0
1495,2.688888888888889,90,1,9334,HADOOP,pre_ai,0
668,3.2777777777777777,36,3,4816,HADOOP,ai_era,0
1121,2.6333333333333333,90,1,6985,HADOOP,ai_era,0
202,2.130434782608696,23,1,1543,HADOOP,pre_ai,0
287,1.7,30,1,1864,CAMEL,pre_ai,0
280,3.357142857142857,14,1,2465,HADOOP,pre_ai,0
449,4.166666666666667,24,1,3351,HADOOP,ai_era,0
365,1.8695652173913044,46,2,2498,HADOOP,pre_ai,0
610,2.75,48,1,3502,HADOOP,ai_era,0
99,1.0,18,1,576,HADOOP,ai_era,0
4014,3.3811320754716983,265,1,25885,HADOOP,ai_era,0
1517,3.175675675675676,148,4,10816,CAMEL,pre_ai,0
1496,4.0,70,10,12616,CAMEL,pre_ai,0
1461,1.4371584699453552,183,1,9759,HADOOP,ai_era,0
557,1.3333333333333333,84,3,3482,CAMEL,ai_era,0
1293,2.830985915492957,71,1,9092,HADOOP,pre_ai,0
2261,2.1875,32,3,12919,HADOOP,ai_era,0
1792,2.3609022556390977,133,1,12801,HADOOP,pre_ai,0
473,1.62,50,6,3419,CAMEL,pre_ai,0
238,1.6896551724137931,29,1,1450,HADOOP,pre_ai,0
7050,2.485169491525424,472,1,45437,HADOOP,ai_era,0
3918,1.665551839464883,299,5,30015,HADOOP,ai_era,0
1035,3.142857142857143,70,1,6955,HADOOP,ai_era,0
716,3.8666666666666663,30,2,5118,HADOOP,ai_era,0
143,1.375,24,1,839,CAMEL,pre_ai,0
40,2.333333333333333,3,1,241,HADOOP,ai_era,0
336,2.03125,32,2,2648,CAMEL,pre_ai,0
172,4.428571428571429,7,1,1305,HADOOP,pre_ai,0
16,1.0,3,1,82,CAMEL,pre_ai,0
1335,1.6285714285714286,105,1,11663,HADOOP,ai_era,0
208,3.636363636363636,11,1,1759,CAMEL,ai_era,0
236,1.0,60,1,1066,CAMEL,pre_ai,0
129,1.0714285714285714,28,1,724,CAMEL,ai_era,0
17,1.0,2,1,139,CAMEL,pre_ai,0
2489,1.1825396825396826,378,6,13987,HADOOP,ai_era,0
2088,2.792079207920792,101,3,14453,HADOOP,pre_ai,0
693,2.5348837209302326,43,1,4571,HADOOP,pre_ai,0
282,1.7659574468085106,47,1,2225,HADOOP,pre_ai,0
28,3.0,1,1,223,CAMEL,pre_ai,0
4070,2.7052023121387285,346,3,26850,HADOOP,pre_ai,0
610,2.75,48,1,3500,HADOOP,ai_era,0
804,1.9705882352941175,102,1,5259,CAMEL,pre_ai,0
4604,2.196,250,11,31459,HADOOP,pre_ai,0
2666,3.1904761904761907,126,3,18732,HADOOP,ai_era,0
792,3.386363636363636,44,1,6127,HADOOP,ai_era,0
955,4.25,32,1,7614,HADOOP,ai_era,0
4718,1.0912343470483006,1118,11,41074,CAMEL,pre_ai,0
1405,6.018867924528302,53,1,10943,CAMEL,ai_era,0
1487,3.117647058823529,17,2,9048,HADOOP,pre_ai,0
364,2.388888888888889,18,1,2535,CAMEL,pre_ai,0
995,3.5689655172413794,58,1,6326,HADOOP,pre_ai,0
119,5.2,5,1,850,CAMEL,ai_era,0
215,1.7058823529411764,17,1,1599,HADOOP,ai_era,0
2765,3.307086614173228,127,4,20766,HADOOP,pre_ai,0
1660,1.675324675324675,154,3,10224,HADOOP,pre_ai,0
162,2.117647058823529,17,1,1109,CAMEL,ai_era,0
177,1.2758620689655171,29,1,1273,HADOOP,pre_ai,0
11199,2.8150134048257374,746,2,71953,HADOOP,ai_era,0
414,2.076923076923077,26,3,2803,HADOOP,pre_ai,0
106,2.0,8,1,623,HADOOP,pre_ai,0
4151,6.201219512195122,164,8,37341,CAMEL,pre_ai,0
465,6.0,15,1,3400,HADOOP,pre_ai,0
982,1.9285714285714288,84,5,6812,HADOOP,pre_ai,0
940,6.361111111111111,36,1,7201,CAMEL,ai_era,0
2635,2.508670520231214,173,9,20849,HADOOP,ai_era,0
2995,2.152173913043478,46,3,15700,HADOOP,ai_era,0
265,1.0,83,1,1809,CAMEL,pre_ai,0
965,2.543859649122807,57,3,7256,HADOOP,pre_ai,0
3654,2.20704845814978,227,7,23966,HADOOP,pre_ai,0
146,3.5,4,1,881,HADOOP,pre_ai,0
638,1.852459016393443,61,3,4408,HADOOP,ai_era,0
239,2.1904761904761907,21,1,1801,HADOOP,pre_ai,0
615,4.5,20,1,4258,HADOOP,pre_ai,0
173,2.8461538461538463,13,1,1094,HADOOP,ai_era,0
7236,2.4642857142857144,448,11,47695,HADOOP,pre_ai,0
61,1.375,8,1,509,CAMEL,pre_ai,0
29,1.25,4,1,190,CAMEL,pre_ai,0
1993,2.2751677852348995,149,3,13423,HADOOP,pre_ai,0
2808,2.8157894736842106,152,9,19134,HADOOP,ai_era,0
1223,2.7142857142857144,70,4,7567,HADOOP,ai_era,0
589,1.75,48,5,4237,HADOOP,pre_ai,0
512,9.416666666666666,12,1,3732,HADOOP,pre_ai,0
1476,2.144230769230769,104,2,9495,HADOOP,pre_ai,0
4592,1.9901639344262292,305,28,30580,HADOOP,pre_ai,0
74,8.0,1,1,526,HADOOP,pre_ai,0
2458,1.348360655737705,244,18,15922,HADOOP,ai_era,0
181,4.111111111111111,9,1,1367,CAMEL,ai_era,0
5273,1.2945859872611465,628,26,33446,HADOOP,ai_era,0
216,1.5357142857142858,28,1,1340,CAMEL,pre_ai,0
4009,1.6612377850162867,307,5,30713,HADOOP,ai_era,0
3455,2.249122807017544,285,2,24544,HADOOP,ai_era,0
9597,2.474842767295597,636,8,62102,HADOOP,ai_era,0
190,2.9,10,2,1415,HADOOP,pre_ai,0
432,2.925925925925926,27,6,2710,HADOOP,pre_ai,0
2474,1.6774193548387095,248,5,17579,HADOOP,ai_era,0
1001,3.2698412698412698,63,2,7109,HADOOP,ai_era,0
3323,2.127659574468085,47,3,17685,HADOOP,ai_era,0
502,3.088235294117647,34,2,3729,CAMEL,pre_ai,0
309,6.714285714285714,14,1,2906,CAMEL,ai_era,0
1441,3.0,93,2,10495,HADOOP,ai_era,0
354,2.931034482758621,29,1,2054,HADOOP,ai_era,0
3584,2.7091633466135456,251,2,23419,HADOOP,ai_era,0
62,1.8571428571428568,7,1,400,CAMEL,pre_ai,0
328,2.4545454545454546,22,1,2192,HADOOP,ai_era,0
2818,1.5538057742782152,381,3,17639,HADOOP,pre_ai,0
336,1.875,32,11,2372,CAMEL,pre_ai,0
983,4.212121212121212,33,1,7129,HADOOP,ai_era,0
168,1.3333333333333333,27,1,1060,CAMEL,pre_ai,0
873,3.013333333333333,75,2,5901,HADOOP,pre_ai,0
56,2.0,4,1,422,HADOOP,ai_era,0
163,1.0,41,2,735,CAMEL,ai_era,0
2011,3.5135135135135136,111,1,13627,HADOOP,pre_ai,0
6665,2.457399103139013,446,1,41662,HADOOP,ai_era,0
897,6.896551724137931,29,1,8661,CAMEL,pre_ai,0
549,1.7884615384615383,52,1,3913,HADOOP,ai_era,0
439,4.541666666666667,24,1,3408,CAMEL,pre_ai,0
2991,1.9772727272727275,44,2,15620,HADOOP,ai_era,0
5256,2.323607427055703,377,8,34849,HADOOP,ai_era,0
155,4.8,5,2,1068,HADOOP,pre_ai,0
1441,5.15686274509804,51,1,9486,HADOOP,pre_ai,0
454,1.7377049180327868,61,2,2815,HADOOP,ai_era,0
240,1.0,51,1,1255,HADOOP,pre_ai,0
506,3.0,43,1,3274,HADOOP,ai_era,0
32,3.0,3,1,279,HADOOP,pre_ai,0
698,1.7037037037037035,81,2,5889,HADOOP,pre_ai,0
989,1.7019230769230769,104,3,6366,HADOOP,ai_era,0
957,4.21875,32,1,7648,HADOOP,ai_era,0
223,2.8181818181818183,22,1,1596,CAMEL,pre_ai,0
2474,1.6774193548387095,248,5,17579,HADOOP,ai_era,0
1389,1.8955223880597012,134,2,8888,HADOOP,ai_era,0
2710,1.396551724137931,348,22,17116,CAMEL,pre_ai,0
146,3.0,11,1,1057,HADOOP,pre_ai,0
8568,2.667741935483871,620,5,55107,HADOOP,pre_ai,0
1817,2.512396694214876,121,15,14925,CAMEL,ai_era,0
1593,2.865546218487395,119,1,9861,HADOOP,ai_era,0
177,1.2352941176470589,34,1,999,HADOOP,ai_era,0
1745,2.7363636363636363,110,1,11533,HADOOP,pre_ai,0
126,1.9285714285714288,14,1,721,CAMEL,pre_ai,0
843,1.8454545454545452,110,2,5346,CAMEL,pre_ai,0
5334,1.829646017699115,452,2,34797,HADOOP,ai_era,0
149,1.0303030303030305,33,1,745,CAMEL,pre_ai,0
1139,1.3645833333333333,96,9,8978,HADOOP,ai_era,0
28690,2.925759840558047,2007,52,190408,HADOOP,pre_ai,0
974,4.151515151515151,33,1,7070,HADOOP,ai_era,0
601,1.1166666666666667,120,10,3460,CAMEL,pre_ai,0
687,3.523809523809524,63,1,4636,CAMEL,pre_ai,0
10027,3.0265878877400296,677,10,66983,HADOOP,pre_ai,0
708,1.9814814814814812,54,2,4592,HADOOP,ai_era,0
133,3.6,5,1,1175,HADOOP,pre_ai,0
511,1.8,50,2,3493,HADOOP,pre_ai,0
855,3.5217391304347827,46,6,6036,HADOOP,ai_era,0
790,3.386363636363636,44,1,6111,HADOOP,ai_era,0
182,5.166666666666667,6,1,1236,HADOOP,ai_era,0
282,5.0,11,1,2142,CAMEL,pre_ai,0
180,1.5384615384615383,26,2,1125,HADOOP,pre_ai,0
204,1.5161290322580645,31,5,1319,CAMEL,pre_ai,0
1382,1.4761904761904765,210,2,8950,CAMEL,pre_ai,0
285,3.4,15,1,2069,HADOOP,ai_era,0
437,2.583333333333333,36,3,3752,CAMEL,ai_era,0
216,1.7,30,1,1229,HADOOP,ai_era,0
547,1.3454545454545457,55,7,3620,HADOOP,pre_ai,0
4082,2.664429530201342,298,17,28517,HADOOP,pre_ai,0
1492,5.4,50,1,9900,HADOOP,ai_era,0
255,1.8636363636363635,22,1,1731,HADOOP,ai_era,0
1435,2.5681818181818183,44,1,10303,HADOOP,pre_ai,0
171,1.9411764705882355,17,1,1101,HADOOP,ai_era,0
2490,2.73972602739726,146,4,17436,HADOOP,ai_era,0
1587,2.1796875,128,3,10629,HADOOP,pre_ai,0
416,2.193548387096774,31,1,2711,HADOOP,ai_era,0
268,1.9166666666666667,24,3,2014,CAMEL,pre_ai,0
1107,2.473684210526316,57,4,7957,HADOOP,ai_era,0
257,1.5714285714285714,14,1,1935,HADOOP,ai_era,0
1759,1.955223880597015,134,8,11739,HADOOP,pre_ai,0
4243,3.280632411067194,253,5,28722,HADOOP,pre_ai,0
15,1.0,1,1,116,HADOOP,pre_ai,0
556,1.6363636363636365,44,1,4425,HADOOP,ai_era,0
1679,5.616666666666666,60,1,11624,HADOOP,pre_ai,0
353,2.96,25,1,2578,CAMEL,pre_ai,0
164,2.75,12,1,1159,CAMEL,pre_ai,0
570,1.6142857142857143,70,1,4114,CAMEL,pre_ai,0
3899,3.223529411764706,255,7,26893,HADOOP,pre_ai,0
775,2.537037037037037,54,1,4663,HADOOP,pre_ai,0
1051,3.8378378378378377,37,1,8376,HADOOP,ai_era,0
1357,2.93069306930693,101,1,8414,HADOOP,ai_era,0
1851,2.739130434782609,138,2,11947,HADOOP,pre_ai,0
4917,2.013440860215054,372,14,32660,HADOOP,ai_era,0
1439,2.4,105,1,9685,HADOOP,ai_era,0
217,9.0,5,1,1843,HADOOP,pre_ai,0
7858,2.291233283803863,673,9,49709,HADOOP,pre_ai,0
5016,2.2172523961661343,313,8,35537,HADOOP,ai_era,0
221,9.166666666666666,6,1,1440,HADOOP,pre_ai,0
3031,3.5797872340425534,188,1,19424,HADOOP,pre_ai,0
4174,3.3963636363636365,275,1,27056,HADOOP,ai_era,0
2857,2.5960591133004924,203,3,19363,HADOOP,ai_era,0
471,5.842105263157895,19,1,3751,CAMEL,ai_era,0
5469,1.675824175824176,546,4,35477,HADOOP,pre_ai,0
23,2.0,2,1,197,HADOOP,ai_era,0
313,4.307692307692308,13,1,2268,HADOOP,pre_ai,0
1638,4.21875,64,2,11160,HADOOP,pre_ai,0
4141,3.094674556213018,169,3,24743,HADOOP,ai_era,0
246,1.0,52,1,1272,HADOOP,pre_ai,0
395,2.1142857142857143,35,2,2617,HADOOP,pre_ai,0
76,2.6,5,1,581,HADOOP,pre_ai,0
2167,3.176056338028169,142,1,14480,HADOOP,ai_era,0
1336,1.6590909090909092,88,1,8045,HADOOP,pre_ai,0
4030,3.4,265,1,25987,HADOOP,ai_era,0
59,1.4545454545454546,11,1,377,HADOOP,pre_ai,0
937,1.7916666666666667,96,2,5726,HADOOP,pre_ai,0
1120,2.6333333333333333,90,1,6977,HADOOP,ai_era,0
507,6.25,16,1,3727,HADOOP,ai_era,0
741,2.8,50,1,4606,HADOOP,ai_era,0
1259,1.8409090909090908,44,4,7707,HADOOP,pre_ai,0
215,1.173913043478261,46,1,1047,CAMEL,pre_ai,0
340,2.526315789473684,19,2,2433,HADOOP,ai_era,0
1687,8.192982456140351,57,2,14250,CAMEL,ai_era,0
104,2.0,9,1,689,HADOOP,ai_era,0
2598,2.2170542635658914,129,16,17677,HADOOP,pre_ai,0
117,2.2857142857142856,7,1,845,CAMEL,ai_era,0
731,7.190476190476191,21,3,6472,CAMEL,pre_ai,0
7683,2.727954971857411,533,21,51812,HADOOP,pre_ai,0
175,2.1739130434782608,23,1,1200,CAMEL,pre_ai,0
132,1.5714285714285714,7,1,1152,HADOOP,ai_era,0
5064,2.435736677115988,319,18,34676,HADOOP,pre_ai,0
477,1.7894736842105263,38,1,3271,HADOOP,pre_ai,0
658,5.481481481481482,27,1,5035,CAMEL,pre_ai,0
4356,7.421875,128,5,37346,CAMEL,ai_era,0
1858,2.760869565217391,138,3,12131,HADOOP,pre_ai,0
343,2.5185185185185186,27,1,1905,HADOOP,ai_era,0
11251,2.7185185185185183,540,23,74679,HADOOP,pre_ai,0
117,1.9166666666666667,12,1,720,HADOOP,pre_ai,0
2937,2.898550724637681,138,4,20611,HADOOP,ai_era,0
2099,3.775862068965517,116,8,17341,CAMEL,ai_era,0
15,1.0,1,1,124,HADOOP,ai_era,0
7515,2.798206278026906,446,5,48149,HADOOP,ai_era,0
1607,4.17910447761194,67,3,10953,HADOOP,ai_era,0
491,1.6515151515151516,66,3,3124,HADOOP,pre_ai,0
2288,2.6777777777777776,90,2,15138,HADOOP,ai_era,0
469,2.6666666666666665,42,1,3197,HADOOP,pre_ai,0
2255,2.1,150,21,16162,HADOOP,pre_ai,0
335,2.0294117647058822,34,1,2295,CAMEL,pre_ai,0
8887,3.172727272727273,770,24,59342,CAMEL,pre_ai,0
640,3.6271186440677967,59,1,4426,CAMEL,ai_era,0
3860,1.8834688346883468,369,6,25479,HADOOP,pre_ai,0
904,2.1052631578947367,95,1,5780,CAMEL,ai_era,0
4192,2.235074626865672,268,11,27698,HADOOP,pre_ai,0
198,1.7391304347826086,23,2,1475,HADOOP,pre_ai,0
105,2.1,10,1,712,HADOOP,ai_era,0
325,2.3076923076923075,13,2,2794,HADOOP,pre_ai,0
623,2.6,50,3,3751,HADOOP,ai_era,0
266,3.1666666666666665,12,2,1925,HADOOP,pre_ai,0
760,1.492537313432836,67,3,5287,HADOOP,ai_era,0
5707,2.7518796992481205,399,1,36438,HADOOP,pre_ai,0
2994,3.069767441860465,129,4,24333,HADOOP,ai_era,0
3992,3.178181818181818,275,3,25534,HADOOP,pre_ai,0
170,6.75,4,1,1538,HADOOP,pre_ai,0
203,4.8,10,1,1699,CAMEL,pre_ai,0
3457,3.060185185185185,216,3,22864,HADOOP,ai_era,0
1491,6.431034482758621,58,2,11526,CAMEL,ai_era,0
2984,1.751677852348993,149,7,18087,HADOOP,pre_ai,0
140,2.272727272727273,11,2,1069,CAMEL,pre_ai,0
2757,2.980392156862745,204,2,18137,HADOOP,ai_era,0
255,1.8636363636363635,22,1,1731,HADOOP,ai_era,0
